iter	Passed	Remaining
1687	5934	29221
1688	5939	29224
1689	5941	29217
1690	5944	29209
1691	5947	29201
1692	5950	29198
1693	5955	29198
1694	5957	29191
1695	5960	29182
1696	5962	29174
1697	5965	29166
1698	5970	29168
1699	5974	29168
1700	5978	29168
1701	5981	29160
1702	5987	29169
1703	5990	29165
1704	5994	29161
1705	5997	29158
1706	6002	29163
1707	6005	29155
1708	6007	29146
1709	6010	29137
1710	6012	29129
1711	6017	29131
1712	6023	29140
1713	6028	29142
1714	6030	29134
1715	6035	29135
1716	6037	29126
1717	6040	29118
1718	6042	29109
1719	6045	29101
1720	6049	29103
1721	6052	29093
1722	6054	29086
1723	6057	29078
1724	6059	29070
1725	6062	29062
1726	6067	29066
1727	6070	29061
1728	6074	29060
1729	6078	29054
1730	6082	29055
1731	6085	29049
1732	6088	29044
1733	6092	29042
1734	6096	29042
1735	6099	29034
1736	6101	29025
1737	6103	29016
1738	6106	29008
1739	6108	29000
1740	6113	29000
1741	6116	28996
1742	6120	28993
1743	6124	28993
1744	6129	28994
1745	6131	28986
1746	6134	28978
1747	6136	28970
1748	6139	28964
1749	6142	28955
1750	6146	28955
1751	6148	28947
1752	6151	28939
1753	6154	28933
1754	6157	28926
1755	6161	28927
1756	6164	28922
1757	6169	28924
1758	6172	28916
1759	6176	28917
1760	6179	28909
1761	6181	28901
1762	6184	28893
1763	6186	28885
1764	6189	28877
1765	6193	28877
1766	6196	28872
1767	6199	28867
1768	6203	28863
1769	6205	28855
1770	6210	28858
1771	6214	28856
1772	6219	28858
1773	6221	28850
1774	6226	28850
1775	6228	28842
1776	6231	28835
1777	6233	28827
1778	6236	28818
1779	6240	28820
1780	6243	28813
1781	6246	28806
1782	6248	28796
1783	6251	28788
1784	6253	28779
1785	6257	28780
1786	6261	28779
1787	6266	28779
1788	6268	28772
1789	6273	28772
1790	6275	28765
1791	6278	28756
1792	6280	28748
1793	6283	28740
1794	6285	28732
1795	6290	28732
1796	6292	28725
1797	6295	28719
1798	6298	28712
1799	6301	28706
1800	6306	28710
1801	6309	28705
1802	6314	28706
1803	6316	28697
1804	6321	28698
1805	6323	28690
1806	6326	28684
1807	6329	28677
1808	6331	28669
1809	6336	28670
1810	6339	28666
1811	6342	28659
1812	6345	28652
1813	6348	28646
1814	6354	28655
1815	6360	28665
1816	6363	28659
1817	6368	28662
1818	6371	28654
1819	6373	28647
1820	6375	28637
1821	6378	28629
1822	6381	28622
1823	6385	28624
1824	6389	28620
1825	6392	28615
1826	6395	28609
1827	6400	28613
1828	6403	28608
1829	6406	28603
1830	6411	28602
1831	6414	28599
1832	6417	28593
1833	6420	28586
1834	6422	28577
1835	6425	28569
1836	6427	28560
1837	6432	28563
1838	6434	28555
1839	6437	28547
1840	6439	28540
1841	6442	28532
1842	6445	28525
1843	6450	28529
1844	6453	28525
1845	6457	28521
1846	6459	28515
1847	6464	28514
1848	6466	28507
1849	6469	28499
1850	6471	28492
1851	6474	28486
1852	6477	28477
1853	6480	28471
1854	6482	28464
1855	6485	28458
1856	6488	28454
1857	6495	28463
1858	6503	28482
1859	6511	28496
1860	6514	28491
1861	6517	28485
1862	6520	28480
1863	6523	28472
1864	6527	28473
1865	6530	28465
1866	6532	28458
1867	6535	28450
1868	6537	28442
1869	6542	28442
1870	6546	28440
1871	6551	28444
1872	6553	28437
1873	6558	28437
1874	6560	28429
1875	6563	28422
1876	6565	28415
1877	6568	28407
1878	6570	28399
1879	6575	28399
1880	6577	28390
1881	6580	28384
1882	6582	28376
1883	6585	28368
1884	6589	28368
1885	6593	28367
1886	6598	28367
1887	6602	28369
1888	6606	28369
1889	6609	28361
1890	6612	28354
1891	6614	28347
1892	6617	28339
1893	6621	28340
1894	6624	28333
1895	6627	28325
1896	6629	28318
1897	6632	28310
1898	6634	28303
1899	6641	28312
1900	6646	28318
1901	6650	28314
1902	6654	28315
1903	6657	28309
1904	6660	28301
1905	6662	28294
1906	6665	28286
1907	6670	28288
1908	6672	28280
1909	6675	28273
1910	6677	28265
1911	6680	28258
1912	6682	28250
1913	6688	28257
1914	6692	28257
1915	6697	28260
1916	6703	28263
1917	6705	28256
1918	6708	28251
1919	6711	28243
1920	6714	28237
1921	6718	28237
1922	6721	28230
1923	6723	28222
1924	6726	28215
1925	6728	28207
1926	6733	28209
1927	6737	28207
1928	6741	28208
1929	6744	28201
1930	6748	28201
1931	6751	28193
1932	6754	28186
1933	6756	28179
1934	6759	28173
1935	6764	28174
1936	6767	28169
1937	6769	28161
1938	6772	28153
1939	6775	28147
1940	6778	28145
1941	6783	28145
1942	6787	28146
1943	6791	28146
1944	6796	28146
1945	6798	28138
1946	6801	28131
1947	6803	28123
1948	6806	28116
1949	6810	28114
1950	6813	28108
1951	6815	28100
1952	6818	28093
1953	6821	28087
1954	6824	28081
1955	6828	28083
1956	6832	28079
1957	6837	28081
1958	6839	28074
1959	6843	28074
1960	6846	28066
1961	6849	28059
1962	6851	28052
1963	6854	28045
1964	6858	28043
1965	6860	28037
1966	6863	28029
1967	6865	28021
1968	6868	28014
1969	6870	28006
1970	6876	28010
1971	6879	28008
1972	6884	28010
1973	6887	28003
1974	6891	28003
1975	6894	27998
1976	6898	27993
1977	6901	27990
1978	6903	27981
1979	6908	27981
1980	6910	27974
1981	6914	27970
1982	6916	27964
1983	6919	27956
1984	6924	27959
1985	6929	27961
1986	6933	27959
1987	6935	27952
1988	6940	27952
1989	6942	27946
1990	6945	27939
1991	6948	27932
1992	6950	27924
1993	6955	27924
1994	6957	27918
1995	6960	27912
1996	6963	27904
1997	6965	27897
1998	6969	27895
1999	6973	27894
2000	6977	27891
2001	6981	27890
2002	6984	27887
2003	6988	27884
2004	6991	27879
2005	6994	27874
2006	6997	27867
2007	7001	27864
2008	7004	27859
2009	7006	27853
2010	7009	27846
2011	7012	27839
2012	7014	27831
2013	7021	27840
2014	7025	27841
2015	7030	27841
2016	7034	27840
2017	7036	27833
2018	7039	27826
2019	7041	27819
2020	7044	27812
2021	7047	27804
2022	7051	27803
2023	7053	27796
2024	7056	27789
2025	7058	27782
2026	7061	27775
2027	7066	27780
2028	7071	27779
2029	7075	27777
2030	7078	27772
2031	7082	27772
2032	7085	27767
2033	7088	27761
2034	7091	27757
2035	7094	27750
2036	7099	27751
2037	7101	27745
2038	7104	27737
2039	7106	27730
2040	7109	27723
2041	7113	27724
2042	7117	27721
2043	7122	27722
2044	7125	27719
2045	7130	27721
2046	7134	27717
2047	7137	27711
2048	7142	27715
2049	7147	27717
2050	7150	27712
2051	7153	27707
2052	7157	27704
2053	7162	27708
2054	7166	27707
2055	7172	27714
2056	7176	27711
2057	7179	27707
2058	7182	27702
2059	7187	27702
2060	7190	27698
2061	7198	27710
2062	7202	27708
2063	7205	27703
2064	7210	27707
2065	7222	27736
2066	7229	27747
2067	7233	27746
2068	7236	27739
2069	7238	27731
2070	7245	27738
2071	7247	27732
2072	7250	27723
2073	7252	27716
2074	7255	27709
2075	7261	27717
2076	7265	27714
2077	7269	27715
2078	7274	27715
2079	7278	27712
2080	7281	27707
2081	7284	27704
2082	7287	27697
2083	7290	27692
2084	7293	27685
2085	7295	27678
2086	7298	27673
2087	7301	27667
2088	7309	27680
2089	7314	27682
2090	7317	27675
2091	7321	27674
2092	7323	27668
2093	7326	27662
2094	7329	27654
2095	7331	27647
2096	7335	27647
2097	7338	27640
2098	7341	27633
2099	7343	27626
2100	7346	27619
2101	7348	27612
2102	7353	27612
2103	7356	27609
2104	7360	27605
2105	7363	27601
2106	7368	27602
2107	7370	27595
2108	7373	27588
2109	7376	27581
2110	7378	27573
2111	7380	27566
2112	7389	27582
2113	7392	27576
2114	7396	27574
2115	7401	27576
2116	7404	27573
2117	7409	27573
2118	7412	27566
2119	7416	27566
2120	7418	27559
2121	7421	27552
2122	7424	27545
2123	7426	27538
2124	7429	27531
2125	7433	27532
2126	7436	27525
2127	7439	27518
2128	7441	27511
2129	7444	27506
2130	7449	27509
2131	7453	27507
2132	7458	27508
2133	7461	27502
2134	7465	27501
2135	7467	27494
2136	7470	27487
2137	7473	27480
2138	7475	27474
2139	7480	27473
2140	7483	27468
2141	7486	27463
2142	7489	27459
2143	7492	27454
2144	7497	27456
2145	7501	27453
2146	7505	27452
2147	7508	27445
2148	7512	27444
2149	7514	27437
2150	7517	27431
2151	7520	27424
2152	7522	27417
2153	7525	27410
2154	7528	27405
2155	7530	27398
2156	7533	27392
2157	7537	27390
2158	7542	27394
2159	7547	27394
2160	7552	27396
2161	7555	27392
2162	7560	27393
2163	7563	27388
2164	7566	27384
2165	7569	27378
2166	7574	27381
2167	7577	27374
2168	7581	27370
2169	7583	27364
2170	7586	27356
2171	7590	27357
2172	7595	27358
2173	7600	27361
2174	7607	27369
2175	7611	27368
2176	7614	27363
2177	7617	27358
2178	7622	27359
2179	7625	27355
2180	7628	27349
2181	7631	27344
2182	7634	27337
2183	7638	27337
2184	7642	27334
2185	7645	27329
2186	7649	27328
2187	7654	27330
2188	7658	27327
2189	7662	27326
2190	7666	27323
2191	7671	27327
2192	7674	27320
2193	7677	27314
2194	7679	27307
2195	7682	27301
2196	7688	27307
2197	7696	27318
2198	7700	27317
2199	7704	27314
2200	7706	27307
2201	7709	27301
2202	7711	27294
2203	7714	27287
2204	7719	27288
2205	7721	27281
2206	7724	27274
2207	7726	27267
2208	7729	27260
2209	7734	27262
2210	7737	27259
2211	7741	27256
2212	7744	27252
2213	7749	27252
2214	7752	27246
2215	7754	27239
2216	7757	27233
2217	7759	27226
2218	7764	27225
2219	7766	27218
2220	7769	27211
2221	7771	27204
2222	7774	27197
2223	7776	27191
2224	7786	27210
2225	7791	27212
2226	7798	27218
2227	7802	27218
2228	7805	27211
2229	7808	27206
2230	7810	27199
2231	7813	27194
2232	7816	27187
2233	7818	27180
2234	7821	27173
2235	7824	27167
2236	7829	27169
2237	7833	27169
2238	7838	27170
2239	7841	27164
2240	7845	27162
2241	7847	27156
2242	7850	27149
2243	7854	27147
2244	7857	27142
2245	7860	27136
2246	7862	27130
2247	7865	27123
2248	7868	27117
2249	7870	27111
2250	7876	27113
2251	7879	27109
2252	7883	27108
2253	7886	27101
2254	7889	27097
2255	7892	27092
2256	7896	27088
2257	7899	27084
2258	7901	27078
2259	7906	27078
2260	7909	27071
2261	7911	27064
2262	7914	27058
2263	7916	27051
2264	7919	27045
2265	7924	27046
2266	7928	27044
2267	7932	27044
2268	7935	27037
2269	7939	27036
2270	7942	27030
2271	7944	27023
2272	7947	27017
2273	7949	27010
2274	7954	27009
2275	7957	27003
2276	7959	26997
2277	7962	26992
2278	7965	26986
2279	7973	26997
2280	7979	27004
2281	7983	26999
2282	7987	27000
2283	7991	26995
2284	7994	26990
2285	7997	26986
2286	7999	26979
2287	8003	26978
2288	8006	26972
2289	8009	26966
2290	8012	26960
2291	8016	26959
2292	8020	26956
2293	8023	26952
2294	8027	26951
2295	8030	26944
2296	8034	26943
2297	8037	26937
2298	8039	26930
2299	8042	26923
2300	8044	26916
2301	8049	26917
2302	8051	26910
2303	8054	26902
2304	8056	26896
2305	8059	26889
2306	8061	26883
2307	8066	26885
2308	8071	26884
2309	8073	26877
2310	8078	26878
2311	8081	26873
2312	8084	26868
2313	8088	26864
2314	8090	26858
2315	8095	26858
2316	8097	26850
2317	8099	26843
2318	8102	26836
2319	8104	26829
2320	8107	26823
2321	8112	26825
2322	8116	26822
2323	8120	26822
2324	8123	26816
2325	8127	26814
2326	8130	26808
2327	8132	26801
2328	8135	26795
2329	8137	26788
2330	8142	26789
2331	8145	26783
2332	8148	26779
2333	8152	26777
2334	8155	26771
2335	8160	26774
2336	8164	26772
2337	8168	26769
2338	8171	26762
2339	8175	26762
2340	8178	26757
2341	8182	26754
2342	8185	26749
2343	8189	26747
2344	8191	26741
2345	8194	26735
2346	8197	26729
2347	8200	26724
2348	8203	26719
2349	8206	26716
2350	8210	26713
2351	8214	26711
2352	8217	26704
2353	8221	26703
2354	8224	26697
2355	8227	26692
2356	8229	26685
2357	8232	26678
2358	8236	26677
2359	8238	26671
2360	8241	26664
2361	8243	26657
2362	8246	26652
2363	8249	26646
2364	8256	26656
2365	8262	26658
2366	8265	26653
2367	8269	26652
2368	8272	26648
2369	8275	26643
2370	8279	26640
2371	8284	26640
2372	8287	26635
2373	8289	26629
2374	8292	26623
2375	8295	26617
2376	8297	26610
2377	8301	26608
2378	8305	26604
2379	8309	26603
2380	8311	26597
2381	8316	26597
2382	8319	26593
2383	8322	26587
2384	8324	26580
2385	8327	26573
2386	8332	26574
2387	8334	26567
2388	8337	26561
2389	8339	26554
2390	8342	26548
2391	8346	26547
2392	8350	26544
2393	8354	26544
2394	8357	26537
2395	8360	26531
2396	8364	26532
2397	8367	26525
2398	8370	26519
2399	8372	26513
2400	8374	26505
2401	8379	26506
2402	8382	26501
2403	8385	26495
2404	8389	26493
2405	8395	26497
2406	8399	26497
2407	8405	26500
2408	8408	26495
2409	8412	26494
2410	8415	26488
2411	8417	26481
2412	8420	26475
2413	8422	26469
2414	8427	26468
2415	8430	26462
2416	8432	26456
2417	8435	26449
2418	8437	26442
2419	8440	26436
2420	8445	26438
2421	8450	26440
2422	8453	26434
2423	8457	26434
2424	8460	26428
2425	8463	26422
2426	8465	26416
2427	8468	26409
2428	8471	26405
2429	8476	26405
2430	8479	26400
2431	8482	26395
2432	8485	26391
2433	8488	26385
2434	8491	26382
2435	8495	26379
2436	8500	26379
2437	8502	26373
2438	8507	26372
2439	8509	26365
2440	8512	26359
2441	8515	26355
2442	8518	26349
2443	8522	26349
2444	8525	26342
2445	8527	26336
2446	8530	26331
2447	8533	26325
2448	8538	26325
2449	8541	26322
2450	8546	26323
2451	8549	26318
2452	8554	26318
2453	8556	26312
2454	8559	26305
2455	8562	26299
2456	8564	26293
2457	8568	26292
2458	8571	26286
2459	8573	26279
2460	8576	26273
2461	8579	26266
2462	8581	26260
2463	8586	26260
2464	8590	26259
2465	8595	26260
2466	8598	26256
2467	8602	26255
2468	8605	26249
2469	8609	26246
2470	8611	26238
2471	8613	26232
2472	8618	26232
2473	8621	26226
2474	8623	26220
2475	8626	26213
2476	8629	26207
2477	8633	26207
2478	8637	26206
2479	8641	26203
2480	8644	26199
2481	8650	26203
2482	8653	26197
2483	8655	26190
2484	8658	26184
2485	8660	26177
2486	8665	26176
2487	8668	26171
2488	8670	26164
2489	8673	26158
2490	8675	26151
2491	8678	26145
2492	8683	26146
2493	8685	26141
2494	8688	26136
2495	8692	26132
2496	8694	26126
2497	8700	26128
2498	8704	26126
2499	8707	26123
2500	8710	26117
2501	8714	26115
2502	8718	26112
2503	8721	26108
2504	8723	26101
2505	8727	26100
2506	8730	26094
2507	8733	26087
2508	8735	26081
2509	8738	26075
2510	8743	26076
2511	8745	26070
2512	8748	26064
2513	8750	26057
2514	8753	26051
2515	8757	26048
2516	8761	26046
2517	8765	26044
2518	8768	26039
2519	8770	26034
2520	8775	26033
2521	8778	26028
2522	8781	26023
2523	8784	26019
2524	8787	26014
2525	8791	26011
2526	8793	26004
2527	8796	25999
2528	8798	25992
2529	8801	25987
2530	8806	25987
2531	8810	25985
2532	8815	25985
2533	8817	25979
2534	8821	25978
2535	8824	25972
2536	8826	25965
2537	8829	25959
2538	8832	25954
2539	8836	25953
2540	8839	25947
2541	8841	25941
2542	8844	25934
2543	8846	25928
2544	8849	25921
2545	8853	25921
2546	8857	25918
2547	8861	25918
2548	8864	25912
2549	8869	25911
2550	8871	25906
2551	8874	25900
2552	8876	25893
2553	8879	25886
2554	8881	25881
2555	8886	25881
2556	8889	25877
2557	8893	25872
2558	8896	25868
2559	8901	25868
2560	8904	25864
2561	8907	25860
2562	8911	25859
2563	8915	25855
2564	8918	25851
2565	8921	25846
2566	8923	25840
2567	8926	25834
2568	8929	25828
2569	8933	25827
2570	8936	25821
2571	8939	25817
2572	8942	25812
2573	8944	25805
2574	8948	25804
2575	8954	25807
2576	8958	25805
2577	8961	25799
2578	8965	25798
2579	8968	25793
2580	8971	25787
2581	8973	25780
2582	8976	25775
2583	8980	25774
2584	8984	25771
2585	8987	25766
2586	8990	25762
2587	8992	25755
2588	8997	25755
2589	9001	25752
2590	9005	25751
2591	9008	25746
2592	9012	25745
2593	9015	25740
2594	9018	25734
2595	9020	25728
2596	9023	25721
2597	9027	25719
2598	9029	25714
2599	9032	25708
2600	9035	25702
2601	9037	25695
2602	9040	25689
2603	9044	25689
2604	9048	25686
2605	9052	25685
2606	9055	25678
2607	9059	25679
2608	9062	25673
2609	9065	25668
2610	9068	25662
2611	9070	25656
2612	9075	25655
2613	9078	25651
2614	9081	25646
2615	9084	25643
2616	9087	25637
2617	9092	25638
2618	9096	25635
2619	9100	25635
2620	9103	25630
2621	9108	25629
2622	9110	25623
2623	9113	25616
2624	9115	25610
2625	9118	25604
2626	9120	25598
2627	9123	25593
2628	9126	25587
2629	9128	25581
2630	9131	25575
2631	9134	25569
2632	9138	25568
2633	9142	25566
2634	9146	25565
2635	9149	25560
2636	9153	25559
2637	9156	25554
2638	9159	25548
2639	9161	25542
2640	9164	25537
2641	9168	25535
2642	9172	25531
2643	9175	25527
2644	9178	25524
2645	9181	25517
2646	9186	25517
2647	9189	25514
2648	9193	25511
2649	9197	25509
2650	9203	25512
2651	9206	25507
2652	9209	25504
2653	9212	25500
2654	9217	25500
2655	9220	25495
2656	9223	25491
2657	9226	25485
2658	9229	25480
2659	9233	25479
2660	9237	25477
2661	9242	25477
2662	9244	25471
2663	9248	25469
2664	9251	25463
2665	9254	25457
2666	9256	25451
2667	9259	25445
2668	9261	25440
2669	9266	25440
2670	9270	25436
2671	9272	25430
2672	9275	25424
2673	9277	25418
2674	9283	25420
2675	9288	25421
2676	9293	25422
2677	9297	25420
2678	9300	25415
2679	9302	25409
2680	9305	25403
2681	9307	25396
2682	9310	25390
2683	9314	25389
2684	9317	25384
2685	9320	25378
2686	9322	25372
2687	9325	25366
2688	9330	25366
2689	9333	25364
2690	9338	25364
2691	9341	25358
2692	9345	25358
2693	9348	25352
2694	9351	25346
2695	9353	25340
2696	9356	25334
2697	9360	25334
2698	9363	25328
2699	9365	25322
2700	9368	25316
2701	9370	25310
2702	9373	25305
2703	9380	25310
2704	9386	25315
2705	9393	25319
2706	9396	25315
2707	9399	25311
2708	9402	25306
2709	9406	25303
2710	9410	25300
2711	9413	25296
2712	9415	25290
2713	9418	25285
2714	9423	25286
2715	9427	25282
2716	9431	25282
2717	9434	25276
2718	9438	25275
2719	9441	25269
2720	9443	25263
2721	9446	25257
2722	9448	25251
2723	9451	25245
2724	9455	25244
2725	9458	25238
2726	9461	25233
2727	9464	25228
2728	9466	25222
2729	9471	25222
2730	9475	25219
2731	9479	25218
2732	9482	25213
2733	9486	25212
2734	9490	25208
2735	9493	25203
2736	9496	25200
2737	9499	25194
2738	9503	25194
2739	9506	25187
2740	9508	25182
2741	9512	25178
2742	9515	25174
2743	9521	25178
2744	9526	25178
2745	9529	25173
2746	9531	25167
2747	9535	25165
2748	9538	25159
2749	9541	25153
2750	9543	25147
2751	9546	25141
2752	9550	25141
2753	9553	25134
2754	9555	25129
2755	9558	25123
2756	9560	25117
2757	9563	25111
2758	9567	25111
2759	9572	25109
2760	9576	25109
2761	9579	25103
2762	9584	25103
2763	9588	25101
2764	9591	25096
2765	9594	25092
2766	9599	25093
2767	9601	25087
2768	9604	25080
2769	9606	25074
2770	9609	25068
2771	9612	25065
2772	9616	25062
2773	9620	25061
2774	9623	25056
2775	9626	25050
2776	9630	25049
2777	9633	25043
2778	9635	25038
2779	9638	25032
2780	9641	25027
2781	9645	25026
2782	9648	25021
2783	9651	25015
2784	9653	25009
2785	9656	25003
2786	9660	25002
2787	9663	24998
2788	9667	24995
2789	9672	24994
2790	9674	24988
2791	9679	24988
2792	9682	24984
2793	9685	24979
2794	9688	24975
2795	9694	24977
2796	9696	24971
2797	9699	24965
2798	9701	24959
2799	9704	24953
2800	9709	24954
2801	9712	24951
2802	9717	24949
2803	9719	24944
2804	9723	24940
2805	9726	24936
2806	9728	24930
2807	9731	24924
2808	9733	24918
2809	9736	24913
2810	9741	24912
2811	9743	24906
2812	9746	24901
2813	9748	24895
2814	9751	24889
2815	9755	24888
2816	9758	24883
2817	9762	24881
2818	9767	24880
2819	9769	24874
2820	9773	24873
2821	9776	24867
2822	9778	24861
2823	9781	24856
2824	9784	24850
2825	9788	24849
2826	9791	24844
2827	9794	24840
2828	9798	24837
2829	9801	24831
2830	9805	24831
2831	9808	24827
2832	9813	24827
2833	9816	24821
2834	9820	24820
2835	9823	24814
2836	9825	24808
2837	9828	24802
2838	9830	24797
2839	9833	24791
2840	9837	24790
2841	9840	24785
2842	9843	24780
2843	9846	24774
2844	9848	24768
2845	9852	24767
2846	9856	24764
2847	9860	24762
2848	9863	24757
2849	9867	24756
2850	9870	24750
2851	9873	24745
2852	9875	24739
2853	9878	24734
2854	9881	24728
2855	9885	24727
2856	9889	24724
2857	9893	24722
2858	9895	24716
2859	9900	24715
2860	9904	24713
2861	9909	24714
2862	9911	24708
2863	9915	24706
2864	9918	24701
2865	9921	24695
2866	9923	24690
2867	9926	24684
2868	9928	24678
2869	9932	24674
2870	9934	24668
2871	9936	24662
2872	9939	24656
2873	9941	24650
2874	9946	24649
2875	9950	24648
2876	9956	24649
2877	9958	24643
2878	9962	24641
2879	9965	24636
2880	9967	24630
2881	9970	24625
2882	9973	24619
2883	9975	24612
2884	9980	24614
2885	9983	24610
2886	9986	24605
2887	9989	24599
2888	9994	24599
2889	9998	24599
2890	10003	24597
2891	10005	24592
2892	10010	24592
2893	10013	24587
2894	10015	24581
2895	10018	24575
2896	10020	24569
2897	10024	24567
2898	10027	24562
2899	10030	24556
2900	10032	24551
2901	10035	24545
2902	10038	24540
2903	10042	24538
2904	10046	24536
2905	10050	24534
2906	10053	24529
2907	10057	24528
2908	10060	24522
2909	10062	24516
2910	10065	24511
2911	10067	24505
2912	10070	24499
2913	10074	24499
2914	10077	24494
2915	10080	24490
2916	10084	24486
2917	10086	24480
2918	10092	24481
2919	10095	24479
2920	10099	24475
2921	10102	24470
2922	10106	24469
2923	10109	24463
2924	10111	24458
2925	10114	24453
2926	10117	24447
2927	10121	24446
2928	10124	24441
2929	10126	24436
2930	10129	24430
2931	10132	24424
2932	10136	24423
2933	10139	24418
2934	10143	24416
2935	10148	24416
2936	10153	24416
2937	10156	24412
2938	10159	24408
2939	10163	24405
2940	10166	24400
2941	10170	24399
2942	10174	24396
2943	10177	24393
2944	10180	24388
2945	10185	24387
2946	10189	24386
2947	10193	24385
2948	10196	24380
2949	10200	24378
2950	10203	24372
2951	10207	24369
2952	10209	24364
2953	10212	24358
2954	10216	24357
2955	10219	24352
2956	10222	24346
2957	10224	24341
2958	10227	24335
2959	10229	24330
2960	10234	24330
2961	10238	24328
2962	10242	24326
2963	10244	24319
2964	10249	24317
2965	10251	24312
2966	10254	24306
2967	10256	24301
2968	10259	24295
2969	10261	24288
2970	10266	24289
2971	10269	24284
2972	10271	24278
2973	10274	24272
2974	10276	24266
2975	10282	24269
2976	10288	24271
2977	10291	24266
2978	10296	24268
2979	10299	24262
2980	10301	24256
2981	10304	24251
2982	10306	24245
2983	10309	24238
2984	10313	24238
2985	10316	24232
2986	10318	24227
2987	10321	24221
2988	10323	24215
2989	10328	24215
2990	10332	24211
2991	10336	24210
2992	10339	24205
2993	10342	24201
2994	10345	24197
2995	10348	24191
2996	10350	24186
2997	10353	24180
2998	10355	24175
2999	10360	24174
3000	10363	24168
3001	10365	24163
3002	10368	24158
3003	10370	24152
3004	10374	24150
3005	10379	24149
3006	10384	24150
3007	10392	24156
3008	10395	24153
3009	10398	24147
3010	10401	24143
3011	10403	24137
3012	10408	24136
3013	10410	24130
3014	10413	24124
3015	10415	24119
3016	10418	24113
3017	10420	24107
3018	10424	24104
3019	10428	24102
3020	10433	24102
3021	10438	24102
3022	10441	24098
3023	10443	24093
3024	10446	24087
3025	10449	24082
3026	10453	24080
3027	10455	24074
3028	10458	24068
3029	10461	24063
3030	10463	24058
3031	10466	24053
3032	10471	24052
3033	10475	24051
3034	10480	24051
3035	10483	24046
3036	10487	24045
3037	10490	24041
3038	10494	24037
3039	10497	24032
3040	10500	24029
3041	10503	24025
3042	10506	24020
3043	10509	24014
3044	10511	24009
3045	10514	24003
3046	10518	24001
3047	10522	24001
3048	10527	24000
3049	10530	23995
3050	10534	23993
3051	10537	23988
3052	10539	23982
3053	10542	23976
3054	10544	23971
3055	10548	23968
3056	10551	23965
3057	10554	23959
3058	10557	23954
3059	10559	23948
3060	10562	23943
3061	10569	23947
3062	10573	23947
3063	10576	23942
3064	10580	23939
3065	10583	23936
3066	10586	23930
3067	10589	23926
3068	10593	23923
3069	10602	23933
3070	10606	23930
3071	10609	23926
3072	10618	23936
3073	10627	23943
3074	10631	23941
3075	10634	23937
3076	10637	23932
3077	10639	23927
3078	10642	23923
3079	10645	23917
3080	10649	23914
3081	10652	23912
3082	10655	23907
3083	10659	23905
3084	10669	23914
3085	10673	23912
3086	10679	23915
3087	10682	23910
3088	10685	23905
3089	10687	23899
3090	10691	23897
3091	10694	23892
3092	10697	23887
3093	10699	23882
3094	10702	23876
3095	10704	23871
3096	10709	23870
3097	10713	23868
3098	10718	23867
3099	10720	23862
3100	10724	23860
3101	10727	23854
3102	10730	23849
3103	10732	23844
3104	10735	23838
3105	10739	23836
3106	10741	23831
3107	10744	23826
3108	10747	23821
3109	10749	23815
3110	10752	23810
3111	10757	23809
3112	10760	23806
3113	10764	23804
3114	10767	23798
3115	10770	23795
3116	10775	23794
3117	10778	23789
3118	10781	23785
3119	10784	23780
3120	10788	23779
3121	10791	23774
3122	10794	23770
3123	10797	23764
3124	10799	23759
3125	10804	23758
3126	10807	23754
3127	10810	23750
3128	10815	23749
3129	10819	23748
3130	10822	23742
3131	10824	23737
3132	10827	23731
3133	10829	23726
3134	10832	23720
3135	10837	23721
3136	10840	23716
3137	10842	23710
3138	10845	23705
3139	10847	23699
3140	10852	23699
3141	10856	23696
3142	10860	23694
3143	10863	23689
3144	10867	23688
3145	10870	23683
3146	10873	23679
3147	10877	23676
3148	10880	23671
3149	10885	23672
3150	10888	23667
3151	10890	23661
3152	10893	23655
3153	10896	23651
3154	10901	23651
3155	10905	23649
3156	10910	23648
3157	10912	23642
3158	10916	23640
3159	10919	23635
3160	10921	23629
3161	10924	23624
3162	10927	23619
3163	10931	23618
3164	10934	23613
3165	10936	23608
3166	10939	23602
3167	10941	23597
3168	10944	23591
3169	10948	23589
3170	10952	23587
3171	10956	23584
3172	10958	23578
3173	10963	23577
3174	10966	23573
3175	10969	23569
3176	10972	23565
3177	10977	23564
3178	10979	23559
3179	10982	23553
3180	10985	23549
3181	10987	23543
3182	10990	23538
3183	10995	23537
3184	10998	23534
3185	11003	23533
3186	11006	23528
3187	11010	23526
3188	11013	23521
3189	11015	23516
3190	11018	23510
3191	11020	23505
3192	11025	23503
3193	11027	23498
3194	11030	23493
3195	11033	23488
3196	11035	23482
3197	11038	23477
3198	11042	23476
3199	11046	23473
3200	11050	23471
3201	11052	23465
3202	11057	23463
3203	11059	23458
3204	11062	23453
3205	11064	23448
3206	11067	23443
3207	11069	23437
3208	11074	23436
3209	11077	23432
3210	11081	23428
3211	11084	23424
3212	11086	23419
3213	11090	23417
3214	11094	23413
3215	11099	23412
3216	11103	23412
3217	11107	23409
3218	11110	23403
3219	11112	23399
3220	11115	23394
3221	11120	23393
3222	11123	23389
3223	11126	23385
3224	11129	23380
3225	11131	23375
3226	11136	23374
3227	11141	23373
3228	11153	23387
3229	11155	23382
3230	11158	23377
3231	11161	23372
3232	11163	23366
3233	11167	23364
3234	11170	23358
3235	11172	23353
3236	11175	23348
3237	11177	23342
3238	11180	23337
3239	11184	23336
3240	11189	23335
